Name,structure_abbreviation,top_level_structure_name,original_structure_abbreviation,Brain Map ID-1,DRD4,KCNQ1OT1,CACNA1H,HCN4,CHRNA5,KCNH6,CHRM2,SCN1A,KCNA6,HCN2,KCNH8,CHRM4,ADRB2,CHRFAM7A,CHRM1,CHRNA7,CHRNA9,SCN9A,CACNA1I,HTR2C,ENTHD1,DRD5,HTR1B,HTR3C,KCNQ1DN,HCN3,CHRNB2,ADRB3,KCNQ1,CHRM5,CHRNA1,HTR7,KCNA5,CHRNB1,ADRA2B,DRD2,DRD3,HTR1D,HTR1E,KCNH4,ADRB1,DRD1,ADRA2C,HTR4,HTR3A,CACNA1E,CACNA1S,ADRA2A,KCNH5,ADRA1D,KCNA4,KCNQ3,CACNA1C,KCNQ4,HTR1A,ADRA1B,KCNB2,CHRM3,HTR2A,HTR1F,HTR3B,KCNB1,KCNH3,CACNA1F,KCNQ5,HCN1,SCN8A,CACNA1D,KCNH1,SCN2A,KCNQ2,KCNA1,CACNA1B,KCNH2,KCNAB3,KCND3,CACNA1A,CHRNE,CHRNA10,CHRNB3,CHRNB4,CHRNG,KCNA2,KCNA10,KCNA3,KCNC3,KCNC4,CACNA1G,KCNH7,HTR5A,HTR6,SCN3A,SCN5A,ADRA1A,HTR2B,HTR3D,HTR3E,KCNA7,CHRND,KCND1,CHRNA6,CHRNA2,CHRNA3,CHRNA4,KCND2
dentate nucleus,Dt,cerebellar nuclei,Dt,243,0.1690994135802469,0.5168474537037036,0.24114250000000004,0.6396702314814814,0.27546126543209876,0.35445517361111106,-0.18187660143097642,0.21550836419753086,0.38607544753086415,0.6675739351851852,0.35724615740740734,0.013167824074074075,-0.1528482407407408,-0.20783377314814813,0.12263771604938273,-0.09385710648148148,0.002137716049382709,-0.5037048148148148,-0.3425354166666667,-0.8318968680017226,-0.13816590277777777,-0.28898341049382714,-0.29566405864197537,0.30621554783950616,0.5018421296296296,0.7363531944444444,0.41041696759259255,0.12886905092592596,0.5790482561728395,0.047020682870370346,-0.1585676851851852,-0.11734425154320989,-1.067813726851852,0.03376099537037039,0.027322438271604937,-0.07885371296296297,-0.2461651653439154,0.005138618233618231,0.302783912037037,-0.005861774691358031,-0.4186851157407407,-0.40684562268518515,-0.0607949537037037,-0.11649549564270152,-0.3762261018518518,-0.4180781944444445,0.022655169753086433,-0.4591613425925926,-0.541761651234568,-0.037422824074074046,-0.2255118827160494,-0.9141378703703703,-0.5466685648148149,-0.33325962962962963,-0.409849537037037,-0.6810205787037038,-1.3038143827160493,-0.37779404100529096,-0.2918818148148148,-0.32525432198327353,-0.32553754629629633,-0.5643230709876543,-0.40655182098765436,-0.7573389351851851,-0.3428188425925926,0.37495686728395056,0.2730171604938271,-0.37820815972222227,-0.4085983796296297,-0.7598404976851851,-0.173914899691358,0.460102299382716,-0.06296887345679013,0.039678449074074106,0.4582261574074074,0.0893578086419753,0.0265696913580247,-0.20103395833333335,-0.07901696759259261,0.2051137654320988,-0.0748562962962963,-0.10538592592592594,0.5772079861111111,0.5088458101851852,-0.43860925925925925,0.1478334027777778,-0.015342854938271644,-0.08177450231481483,-0.44880383101851845,-0.354516450617284,0.01645909722222223,-0.9778698456790123,-0.6166421604938271,-0.6048000308641975,0.20420690235690234,0.18818952777777778,0.10319495370370368,-0.3682278395061728,0.1402874074074074,-0.11668328703703702,0.14984743055555555,0.47991141203703713,0.56412625,0.3891438310185185,0.3558212962962963
epithalamus,epi,epithalamus,Hb,144,-0.2665717842607128,-0.09724988258765045,0.22374542822257107,0.34312284749476707,0.2965025685359614,0.3409985579103436,0.544157946190714,-0.10182351372172803,0.01835591575091575,-0.2374232127049538,0.04048223421419851,0.18925985827664402,0.1151901882376882,0.29763851964503757,-0.27845574902610615,0.11930223666710275,-0.08990108051340194,0.0326620022239665,-0.1258154726292226,0.37733686141331907,0.16373741671027384,0.27952606692249554,-0.04357101299494158,-0.0957729414500843,0.04562674406942267,0.3502240230900052,0.5772769756235828,0.1671488736263736,0.4078414955811384,0.16217541884702596,-0.06018285114686899,0.5690752198528983,0.38122540151316936,0.11622675976800977,-0.0010764618582475652,0.1575388325920112,-0.026429225162592503,-0.03989824742717601,-0.36104998430141283,-0.13529635712832142,-0.15274466891243677,-0.42242735488618527,-0.40312480627507413,-0.26391964603790236,-0.1573320344060701,-0.025817433353683337,-0.24273403213849645,-0.08781145095645096,0.16894506206756207,0.023568651738473143,-0.07258510829117973,-0.29040724555206704,-0.08645789515378802,-0.07303748822605967,-0.2007106194400837,-0.2007906803811268,-0.1387465095354381,-0.1057820405359946,-0.2685685930577359,-0.6135092097744804,-0.5355675944913222,-0.29927033017908017,-0.45350079728472587,-0.2571920824611896,-0.6956431895022968,-0.6385352278475492,-0.6478500479679051,-0.3620701597658294,-0.696811318136229,-0.30043354760814583,-0.37678704801151225,-0.29389676812605386,-0.1149019140647712,-0.2938068788156288,-0.22623603196406766,-0.09378203478399907,-0.1279708092040235,-0.21744313034188037,-0.2378366996991104,0.03743147457701033,0.11450626141054712,-0.1618726695592767,-0.2435392220477935,-0.36896309087737666,-0.21954921637885924,-0.36002415369352875,-0.17850590572126293,0.08303226790075005,-0.17367110277123668,-0.4391372782029479,-0.24404431242368746,-0.10336374542124539,-0.09640708536833535,-0.027661530612244908,-0.04560507383489527,-0.28115551016047446,-0.20453967098377812,-0.10485901891098319,0.02235636265189837,-0.2636612753648468,0.15132697638670847,0.3734799208529565,0.8429995821704751,0.7871784994767138,0.2852577344613059
fastigial nucleus,Fas,cerebellar nuclei,Fas,243,0.21151083099906623,0.5076491596638656,0.31684033613445384,0.35208095238095244,-0.04206596638655463,0.19052538515406167,-0.45221882480264836,-0.13379486461251167,0.275592670401494,0.5663445378151261,0.21095009337068163,-0.27097964519140993,-0.2795768907563026,-0.27297464985994396,0.3019390756302521,0.1456096288515406,0.158737675070028,-0.45323988095238094,-0.15589061624649866,-0.8038208650902221,-0.5204829131652661,-0.3607921101774043,-0.21719990662931843,0.23472532679738564,0.36460525210084027,0.6847860644257703,0.2240679971988795,0.04725140056022411,0.13014094304388424,0.1402662114845938,-0.04488214285714285,-0.3321201914098973,-1.1311933473389357,-0.39753242296918767,-0.03313730158730158,-0.21413173669467786,-0.20325754301720686,-0.04354185520361994,-0.11252415966386557,-0.016424323062558324,-0.16145140056022403,-0.35034340336134456,0.09291596638655464,-0.2728616576042181,-0.2589972549019608,-0.5579500466853408,0.15522296918767506,-0.4602747432306257,-0.7551723155929038,-0.2602830532212885,-0.46507861811391216,-0.970113772175537,-0.6650436507936508,-0.24291838235294114,-0.38183646125116727,-0.44018830532212894,-1.1431935107376285,-0.7023739495798319,-0.4935604257703082,-0.4261507951567724,-0.2546221638655462,-0.7108971055088702,-0.38482464985994397,-0.6142829131652662,-0.37642567693744167,0.1726485060690943,0.013917273576097117,-0.34382986694677875,-0.23500280112044816,-0.6425723039215686,-0.37181013071895425,0.2752701680672269,0.29508879551820727,-0.11543263305322125,0.3061433239962652,0.14730985060690943,0.1715287114845938,-0.14223179271708686,-0.05026673669467791,0.5663034547152194,0.18278043884220355,0.14658804855275445,0.5313131652661064,0.6206740196078432,-0.4653203081232493,0.055979551820728314,-0.19802226890756305,-0.11521614145658267,-0.328892787114846,-0.43439460784313727,0.07802135854341737,-0.855989309056956,-0.7224596171802055,-0.4938366946778711,0.14187616501145908,0.35106226890756304,0.170209243697479,-0.28633846872082164,-0.040953081232493,0.11158464052287582,0.2776801120448179,0.21455721288515409,0.346566806722689,0.46883466386554623,0.2632840336134454
frontal operculum,fro,frontal lobe,fro,20,-0.2470180952380953,-0.2862021031746032,-0.2166665873015873,-0.3607826785714286,-0.1665457671957672,-0.1674569642857143,-0.10561911616161616,0.11323042328042328,0.05629775132275131,-0.017933194444444446,0.21877703703703708,0.1335296031746032,-0.1793957142857143,0.13946035714285718,0.0011379100529100433,0.28549263888888887,0.03674994708994709,0.05597325396825397,0.03432447089947089,-0.1595396585455888,0.005298849206349214,0.33501267195767187,0.005205000000000006,-0.2785959259259259,-0.2296961111111111,-0.6481161507936508,-0.5657633333333334,-0.21052277777777775,-0.2526602380952381,-0.1851350992063492,-0.1923281349206349,-0.2758356481481481,0.3302080158730159,-0.03595583333333335,-0.07949185185185186,-0.4442131428571428,-0.24207876417233562,-0.2188846092796093,0.0980045634920635,0.15747169312169315,0.21703527777777779,0.4890490317460317,0.03868682539682537,-0.003242231559290381,0.28645099999999996,0.12035195767195767,-0.061726084656084645,0.28698904761904764,0.5029090740740741,0.35647132275132276,0.2506402380952381,0.4419845767195767,0.2781039153439154,0.23861587301587303,0.6249590211640211,0.5666669841269841,0.679646455026455,0.8562119614512472,1.0241498476190476,0.7709024756784434,0.8782413988095238,0.6774215873015872,0.4847430687830687,0.6176523412698413,0.5696668253968253,0.4322244973544973,0.24040534391534388,0.4383760912698413,0.5365101190476189,0.29954454365079364,0.1502458201058201,0.12003462962962964,0.057936640211640224,0.13028988095238095,-0.04330899470899472,0.022233201058201053,-0.39838076719576715,-0.16445234126984126,-0.17135928571428571,0.042391640211640214,0.1842134920634921,-0.13637857142857143,-0.12593626984126985,0.1407224603174603,0.1528922222222222,0.35262,0.21345867724867726,0.29824533730158725,0.516548492063492,0.4454936177248678,0.05116230158730158,0.18183330687830687,0.05433105820105819,-0.26799481481481485,0.017116832611832607,0.12352895238095239,-0.17767708994708994,0.08283756613756613,-0.08925907407407407,-0.27095730158730164,-0.14246210317460317,-0.3996125,-0.673511798941799,-0.5279761507936508,-0.5137554232804233
frontal pole,FP,frontal lobe,FP,4,-0.2787833333333334,-0.569725,0.005500000000000005,-0.6780875000000001,-0.1343333333333333,0.024074999999999985,-0.008447727272727301,0.39668333333333333,0.26525000000000004,-0.13093750000000004,0.4482666666666667,0.30805000000000005,0.05971666666666672,0.14727500000000002,-0.10038333333333332,0.021637500000000004,-0.08550000000000002,0.03199999999999999,0.05128333333333335,-0.5767906976744188,-0.35252500000000003,0.12101666666666668,-0.08265000000000002,0.13813333333333333,-0.37579999999999997,-0.34969999999999996,-0.25445,-0.2844,0.07418333333333332,-0.36368750000000005,-0.43675,-0.20324166666666665,0.29510000000000003,0.34977499999999995,0.07688333333333328,-0.5398799999999999,-0.5352142857142856,-0.5355923076923077,0.4256,0.38526666666666665,0.3002499999999999,0.32504500000000003,0.309,-0.3353205882352942,-0.22522999999999999,0.36843333333333333,0.1278833333333333,0.38188333333333335,0.8475666666666666,0.4768333333333334,0.2910333333333333,0.45675,0.4349666666666666,0.388675,0.8750666666666668,1.0242,1.0419666666666665,0.8802642857142857,1.110992,1.0108129032258064,1.4048249999999998,0.7905666666666666,0.3712333333333333,0.18027500000000002,0.6751833333333334,0.5976333333333332,0.7115333333333332,0.39991249999999995,0.84485,0.362575,0.08881666666666665,0.11831666666666665,-0.13525000000000004,0.22555,-0.06301666666666664,0.12141666666666666,-0.6648166666666666,-0.04617499999999998,-0.43019999999999997,0.09636666666666666,0.6541666666666666,0.49588333333333334,-0.16002499999999997,0.11475,0.5080166666666667,0.650575,-0.06523333333333332,-0.03666249999999997,0.7278,0.6075458333333333,-0.28847500000000004,0.4108833333333334,0.7445666666666667,0.10280000000000002,-0.3093681818181818,-0.20814999999999997,-0.12406666666666669,0.2049,-0.015833333333333338,-0.2713833333333333,-0.5836250000000001,-0.11209999999999998,-0.6953333333333334,-0.7632375,-0.5471833333333334
fusiform gyrus,FuG,temporal lobe,FuG,55,0.002009259259259271,-0.5895694444444445,0.06018402777777778,-0.3381541666666667,-0.1850537037037037,-0.21403854166666667,-0.2399064393939394,0.15419814814814814,0.16301527777777777,0.0647576388888889,0.23452453703703702,0.3697462962962963,0.1663513888888889,0.29421458333333333,0.3391300925925926,0.25660798611111113,0.42533703703703707,0.15176041666666665,0.11155462962962963,-0.0922267118863049,0.24849652777777775,0.2964717592592592,0.5027162037037037,-0.06081226851851853,-0.2715576388888889,-0.47589791666666664,-0.30940416666666665,-0.015179861111111118,-0.17598796296296296,-0.2353159722222222,-0.3054180555555555,-0.27994421296296296,0.15254583333333335,0.1554638888888889,0.015151851851851838,-0.13854055555555553,-0.12522579365079364,0.05682500000000001,0.1796888888888889,0.32349999999999995,0.49400555555555553,0.5219372222222223,0.17403611111111109,0.4093136437908497,0.3429891666666667,0.38436342592592593,0.08987592592592591,0.09701018518518519,0.5719824074074075,0.3247162037037037,0.2678564814814815,0.5027925925925926,0.4355074074074074,0.35189895833333334,0.9525680555555557,0.5041965277777779,0.8246092592592592,0.8432964285714286,1.1221481666666666,0.8804370967741936,1.1750670138888888,0.708900925925926,0.6254462962962962,0.6929020833333334,0.7204287037037037,0.4056851851851852,0.3922148148148148,0.5716048611111112,0.7672090277777777,0.31842604166666666,0.2648888888888889,0.07262268518518518,0.17274212962962965,0.24323055555555553,-0.010074537037037043,0.1484763888888889,-0.03529629629629632,-0.09775833333333334,-0.022072916666666668,-0.11948194444444442,-0.0343361111111111,0.12119953703703705,0.3258034722222222,0.27152291666666667,0.2660074074074074,0.3676847222222222,0.3079976851851852,0.29729861111111106,0.6584875,0.5168630787037036,0.03903472222222223,0.3195875,0.1928740740740741,-0.06751388888888889,-0.005864141414141423,0.021213055555555565,0.1415907407407407,0.22049212962962964,0.10488796296296295,-0.3245425925925926,-0.20495902777777777,-0.07280347222222222,-0.49719953703703706,-0.5223197916666666,-0.5832148148148147
globus pallidus,GP,globus pallidus,GPe,"87,90",0.18792627626490768,0.3911089739361429,-0.012455749608592992,0.1887709583483052,-0.04626351440720018,0.16412381344857382,0.08355382483690399,-0.17226047527790614,-0.18220213406652633,-0.011901186685103498,0.3135524977613515,0.2472680195090373,0.36081775599016697,0.2883213289230532,-0.009857082884177743,0.025600689127654286,0.13774436713264776,-0.08362726660485428,0.0895954143353353,0.5738067630719695,0.2746613661494961,0.07212740708182903,-0.13662500478386347,0.09882748531688995,0.4353133131748029,0.41389513928100885,0.4405131077502867,0.26071379895795904,0.642777127022626,0.6631380192933714,0.28847887042716835,0.19097562777335755,0.18214438187635817,0.5227615991329159,0.028651545088091535,0.4425974547593381,0.43367279396774877,0.25405259634963195,0.13819922777321492,0.04646968475694268,0.24119101159463066,0.03773560482649761,0.1540686015113016,0.2610094319138004,0.08563437234998203,-0.1329542716977796,0.019423555907750575,-0.3204850853894678,-0.1819388116412573,-0.22190265321909097,-0.11722011506225437,-0.12210965890554328,-0.2579029308186324,-0.04471374088855808,-0.2303110670083101,-0.01587229749499513,-0.26981097892390876,-0.21410964779174338,-0.2517496382689116,-0.2222579203751325,-0.3285825329300557,-0.3808832348114118,-0.4132055210775171,-0.3315662187516041,-0.39186761586075325,-0.41795401286296047,-0.2670412340228941,-0.4689807040781188,-0.47076138227632053,-0.5985555813356604,-0.18663196952942754,-0.2974969766695754,-0.38369190160355676,-0.38492201694385975,-0.3125292463311831,-0.3718889069977015,-0.3531157359307359,-0.30703578418287897,-0.28407193257746866,-0.2416928261938984,-0.11856935534053127,-0.0815040609439967,-0.1744128021319919,-0.45201421473700876,-0.37366150001568477,-0.35646877916303066,-0.28556216232768117,-0.24548214599588486,-0.4288438701437725,-0.5449830667559276,-0.2320033760351967,-0.3050923487486383,0.11956792750343642,0.42547366111709994,0.10388652447684071,0.10332200654056088,0.15496331232283309,-0.03534787257099508,0.16137001435159046,-0.04818688889887013,-0.45285374721951305,-0.09498122748874974,0.043550636353655144,0.04434952562753451,-0.12609456988005405
gyrus rectus,GRe,frontal lobe,GRe,"70,71",0.1526049954086318,-0.6890121212121212,-0.1218334159779614,-0.4456721280991735,-0.23164195133149681,-0.21118247589531683,-0.22398399010768844,-0.014928516988062463,-0.05177502295684112,0.043157128099173554,0.08654903581267219,0.07413831955922866,0.06845029384756657,0.46815889118457304,0.26348095959595963,0.13257990702479336,-0.13442850780532598,-0.031550971074380166,-0.02027055555555557,-0.2654673419181242,0.008143367768595063,0.18445950872359962,-0.004815964187327815,-0.13258800045913682,-0.41181547520661166,-0.7806378581267218,-0.4907071143250689,-0.24589875344352616,-0.26346803948576675,-0.3854161673553719,-0.2862093526170799,-0.15976939393939396,0.350518629476584,0.20399040633608817,-0.04709550964187328,-0.3733629614325068,-0.2310729948839039,-0.14729816168679807,0.19335853994490357,0.12524200183654732,0.22076819559228653,0.5438208987603307,0.2264137741046832,0.16083918165613353,0.43273831955922865,0.04670916896235078,0.1807466804407713,0.17724079889807165,0.4757665886134067,0.21182828741965104,0.14705651056014693,0.40075101010101016,0.2951003719008264,0.025842486225895304,0.5145973921028466,0.577659132231405,0.874003907254362,0.8184062652499017,0.9813119691460053,0.7233492366480051,1.3106857696280994,0.635763103764922,0.4669189531680441,0.5190662052341598,0.52315790174472,0.30557725895316806,0.22547723140495873,0.41799150826446285,0.5762641115702479,0.15319908402203855,0.0991878191000918,-0.06334656106519741,-0.06916849862258953,0.06954357438016529,0.08301722222222223,0.003011244260789707,-0.38650780073461893,0.13104333333333334,0.020144414600550956,-0.035477079889807174,0.10372342516069791,-0.13908034435261707,0.07789845041322314,-0.1817251515151515,0.1762358769513315,0.4094954338842975,0.079446391184573,0.23468675275482093,0.6173281921487603,0.5314394157483929,0.13163609504132234,0.27363228191000916,0.18296449494949496,-0.13402863177226815,-0.16858400951665417,-0.186772606060606,-0.013903232323232347,0.166236189164371,-0.12542035353535352,-0.14960421487603304,-0.19291132231404956,-0.4045859435261708,-0.5974316850321396,-0.5652977582644628,-0.5270042194674013
hippocampus,HPC,hippocampal formation,CA1,"98,110,117,123,125,128",-0.16612113450735802,-0.14407326317836125,-0.004797470131795293,-0.1856660790487976,-0.14762204335088425,-0.3170912500912801,-0.23949673983538056,0.12006961059938621,-0.14778959523425217,0.046950303331996304,-0.6663946199269684,-0.0998791333907289,0.10439662485142635,0.0032576630916299762,0.13419709201817961,-0.14150796847760383,-0.2317858539336361,0.10207110933329738,0.6538515717455027,0.48879866138054445,0.08687380194066341,-0.14482080084502652,0.25329090834046364,0.12289416454786327,0.3446235880778542,0.4099711280919003,0.3904165578161685,0.2745393532870233,-0.0809864814616339,-0.22901139477583593,0.7977305606196192,0.6145248354857454,0.6984920000606262,0.4164972376013709,0.402136010746184,0.37298372709954736,0.25124769002349034,0.08070567667738102,0.03378422759763024,0.31778184868652776,0.19590600081501267,0.22848875215316036,0.3209731765014132,0.9582095143061813,0.8723446609760304,0.8847447569084921,0.22845445537295095,0.2379543395021747,0.013433956648977305,0.4614568161236433,0.6583008783044471,0.6481553007526631,0.3234180740997836,0.27748961623907487,0.5203921987665995,0.11761601060872251,0.3802166921146011,0.2606574081639685,-0.1348526125533942,-0.3341104063867714,-0.33707984349732517,0.06981483041465551,0.2020873005269393,0.37225072588273433,0.3801196232992998,0.1424896424000199,0.34399960351430314,0.4341865586090716,0.4347298041401406,0.3735727988450556,0.4422113347698574,0.5885624122512525,0.19558606115606542,-0.06268830561542167,-0.3570333901065021,-0.0006674770573201213,-0.031636941907322344,0.12497247320414201,0.5636910049742295,-0.1510754792521831,-0.1641365146804034,-0.0756602741414176,-0.31466286933772103,-0.041111771515264975,0.1132225352003024,0.018956267239591366,-0.12781743390230405,-0.4586345144469979,-0.8178733664393725,-0.5764158204364663,-0.5633275934004648,-0.07679780339202626,-0.17352304462449958,0.27095040251149555,0.016851727055281332,-0.10281597817708034,0.008371975070661864,0.12053654207666692,0.1494621219143837,0.005816826546712569,-0.11907473627260086,0.15896011718226616,-0.15241632707872496,0.07293006768757809,0.05182513109315083
hypothalamus,hyp,hypothalamus,AHA,"134,136,137,138,139,141,142,145,146,149,151,157",-0.09886840273777955,-0.2627505928570121,-0.35203621054881773,-0.05415107802131694,-0.06889081768022517,0.35565869810553424,0.05742592407941787,-0.3710310355721836,-0.29266083370278,-0.656192531756883,-0.13824147240886692,0.062362622392402964,-0.14610497146437773,0.2057335062153959,-0.06359861538883665,0.20653199236764463,0.2786252958806921,0.4109035143190067,0.1761805165653831,0.9034927287011192,0.2879434404453524,0.19691802023514818,-0.02489186461849062,-0.0728700920112493,-0.17218203044348918,0.07811317057602163,0.18321517279738456,-0.04653540911764761,0.06988778140895668,0.7595181924488942,0.35028347302879737,0.3331751346233599,0.45973986936105127,0.1832817739082559,-0.05382972587047944,0.3197591552671432,0.2781165071910247,0.14295695998908153,0.03704363771633345,-0.10532346303668598,-0.1236572167386251,-0.23568793341878377,-0.12158977063383564,0.05167113935199266,-0.15210598546372076,-0.27798907952667423,-0.08172967259115892,-0.03038934473575097,-0.20048687071379395,-0.2303411493803121,-0.11473441538242894,-0.1935654773606264,-0.07255134123512108,-0.19066321826527022,-0.25153752182886824,-0.21507653635580892,-0.03888709950303518,-0.20785365242086104,-0.08149804171108459,-0.36928493270678286,-0.442742387264698,-0.4616295589908168,-0.37081798785666487,-0.2295766188525958,-0.3257546286111279,-0.42515783866648693,-0.47129500059437013,-0.5233186072934234,-0.6925589576451885,-0.3481652380553265,-0.25052772407927415,-0.828947757681161,-0.46000199719767326,-0.4468365587723466,-0.7445803241401818,-0.4786579649450332,-0.513748583395642,-0.33513350305824985,-0.3680759281927283,-0.38744196322658975,-0.2308517476149578,-0.15182987476491464,-0.5355746953071642,-0.9489133945596981,-0.5452519572212091,-0.5331635172612017,-0.24962665358334427,-0.39428188601368774,-0.19126706968151222,-0.13288892310574194,0.08803128065909316,0.47485451631044767,0.9069456516000489,0.1318742731034585,0.030833925861496487,0.06225843190096874,0.008680275270331375,-0.20177082103712052,-0.032843339575830216,-0.21057219126016077,-0.6418427437877869,-0.34287997286533056,-0.1237497125174344,-0.16131241047692205,-0.059590348161777135
inferior frontal gyrus,IFG,frontal lobe,opIFG,"14,16,23",-0.14436921874999997,-0.5132929947916666,-0.03580968749999999,-0.3072352083333334,-0.09873203124999999,0.03546893229166666,-0.11718919034090909,0.38973550347222224,0.39413123263888883,-0.04752015625,0.27563046874999997,0.12985446180555554,0.003504374999999998,0.014398671874999994,0.06912487847222223,0.07932694010416666,-0.053088315972222216,-0.051848828125,-0.10183388888888888,-0.5158593919573644,-0.26484328125,0.10335854166666666,-0.03013555555555556,-0.13059691840277776,-0.29941005208333327,-0.5624791927083334,-0.543281328125,-0.25400838541666665,-0.264025,-0.3368089713541666,-0.23429674479166668,-0.3896610937499999,0.2630095572916667,-0.09281520833333334,-0.05247510416666666,-0.5214310520833334,-0.4193525967261904,-0.3200005128205129,0.186135625,0.3002953472222223,0.37059757812499994,0.4495863072916667,-0.1055059375,-0.13696474264705882,0.10399859375,0.03137331597222224,-0.06619048611111111,0.22749880208333337,0.7034374131944444,0.31972993055555554,0.1522253472222222,0.33759897569444447,0.2748567361111111,0.22698509114583332,0.4547941666666666,0.4497487239583334,0.8349249652777778,0.8731781398809525,1.1041367041666668,1.0193760752688172,1.139843255208333,0.8393488715277777,0.5308376909722223,0.4386752083333334,0.7087357986111112,0.4080570833333333,0.34639803819444437,0.3669814192708333,0.6361905729166667,0.36948683593750004,0.05561616319444444,0.17707559027777778,0.13423597222222225,0.21790083333333332,0.26597484375,0.010057760416666662,-0.1482216319444444,-0.08308265625000003,-0.1281886458333333,0.013506145833333351,-0.01551310763888888,0.10609111111111112,0.0480828125,0.5317726041666668,0.40767942708333343,0.44464015625000003,0.15397414930555559,0.2032396484375,0.6665359114583331,0.5592871527777777,-0.03945505208333333,0.06259654513888889,0.22578243055555555,-0.36534282986111116,-0.11880930871212123,-0.24294673958333335,-0.28824394097222217,0.32012946180555557,-0.1466948263888889,-0.2338707986111111,0.0019361979166666668,-0.21880591145833336,-0.6640666145833333,-0.4792214322916667,-0.5583702256944445
inferior occipital gyrus,IOG,occipital lobe,IOG,36,-0.07847444444444443,-0.4825075000000001,-0.08415916666666667,-0.47963458333333336,-0.3331394444444445,0.10420750000000001,0.0386005303030303,0.8584016666666667,0.493071111111111,0.37342041666666664,0.2725027777777777,0.37146333333333337,-0.2275677777777778,-0.3012891666666667,-0.0026099999999999817,-0.031642083333333335,0.020437777777777784,-0.07852875,-0.24022055555555552,-0.42730666666666667,-0.1279708333333333,-0.021385000000000005,0.053064999999999994,-0.04245583333333334,-0.22081666666666666,-0.3733416666666667,-0.3071158333333333,-0.605685,-0.4347277777777777,-0.20060250000000002,-0.2541108333333334,-0.5149461111111111,-0.21338416666666665,-0.3453624999999999,-0.2817411111111111,-0.27875833333333333,-0.20214976190476192,-0.09265551282051283,0.12019083333333333,0.5361616666666666,0.44685749999999996,0.5608230833333333,0.1263225,0.2303435294117647,-0.2470413333333333,0.33426888888888895,0.16823055555555558,0.35664888888888885,0.6299294444444443,0.35087777777777773,0.24314722222222224,0.36710611111111113,0.36184666666666676,0.31251750000000006,0.17162722222222224,0.24989749999999997,0.7866644444444443,0.8277557142857143,1.1486758,1.3532243010752691,0.9969583333333334,1.1616144444444443,0.5043033333333333,0.40809999999999996,0.8826772222222223,0.6875805555555556,0.6755794444444445,0.72829625,0.9419525,0.5260716666666666,-0.002001388888888878,0.2890327777777778,0.07021055555555558,0.24957416666666665,0.4524694444444445,0.19299111111111106,0.06765999999999998,-0.058579999999999986,0.1534625,-0.24301055555555556,0.016503888888888908,0.06832611111111116,0.4452,0.6711583333333333,0.42838111111111105,0.6031683333333334,0.44157722222222223,0.25060333333333334,0.47544916666666664,0.6131748611111111,0.15434166666666665,0.00979944444444445,0.2279377777777778,-0.3558144444444445,0.06698454545454546,-0.0031389999999999916,0.10345722222222217,0.21604388888888892,-0.15083,-0.245885,-0.4534708333333334,-0.3213133333333333,-0.6164438888888889,-0.59496,-0.47359833333333334
inferior temporal gyrus,ITG,temporal lobe,ITG,24,-0.11165324074074073,-0.5380347222222223,-0.18681666666666666,-0.4711121527777778,-0.22779305555555554,-0.30331215277777773,-0.34849589646464646,0.13002731481481483,-0.045306481481481496,0.033666666666666664,0.24138009259259263,0.12272685185185188,0.18549999999999997,0.24525972222222223,0.21715740740740738,0.1651013888888889,0.582350925925926,0.12882777777777776,0.13207407407407407,-0.11960187338501294,0.16304236111111112,0.24283333333333335,0.12820833333333334,-0.07220347222222222,-0.20583194444444444,-0.5883576388888888,-0.31909305555555556,0.05823402777777777,-0.2964861111111111,-0.20341874999999998,-0.31906666666666667,-0.35433773148148145,0.2076972222222222,0.06458055555555554,-0.01898518518518519,-0.12346861111111107,-0.12746190476190475,-0.03860352564102564,0.18313472222222224,0.21298981481481483,0.3999368055555556,0.5085293055555555,0.07858680555555554,0.44018741830065355,0.2676441666666667,0.27142268518518514,0.07859722222222221,0.14725694444444445,0.4195,0.28205555555555556,0.23497222222222225,0.49992037037037035,0.27270277777777774,0.12930902777777775,0.8537337962962964,0.43211527777777786,0.7840175925925926,0.8217470238095239,1.0921928333333333,0.8611478494623657,1.0853121527777778,0.6919027777777779,0.5866351851851853,0.7195055555555555,0.7150305555555554,0.4591958333333334,0.3309939814814815,0.5247256944444444,0.7422166666666667,0.3204194444444445,0.24751087962962962,0.06431018518518519,0.009935185185185191,0.24887847222222223,-0.08763240740740742,0.13580509259259263,-0.24166527777777777,0.02118402777777777,0.016438194444444443,-0.13009861111111112,-0.003996296296296294,0.04815138888888889,0.26652152777777777,0.0482326388888889,0.13421944444444445,0.32745138888888886,0.3206768518518519,0.20876909722222223,0.58155,0.42586481481481475,0.10824791666666667,0.2615638888888889,0.22253981481481486,-0.21978194444444443,0.042087626262626264,0.09806194444444445,0.06636249999999999,0.12799675925925927,-0.02272824074074074,-0.04274305555555555,-0.22055208333333334,-0.16383958333333332,-0.5649277777777778,-0.5834131944444444,-0.4575666666666666
