struct_MNI_1_1,struct_MNI_1_2,struct_MNI_1_3,strct_id_1,struct_abr_1,Brain Map ID-1,ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1,ADRB2,ADRB3,CACNA1A,CACNA1B,CACNA1C,CACNA1D,CACNA1E,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CHRFAM7A,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,CHRNA1,CHRNA10,CHRNA2,CHRNA3,CHRNA4,CHRNA5,CHRNA6,CHRNA7,CHRNA9,CHRNB1,CHRNB2,CHRNB3,CHRNB4,CHRND,CHRNE,CHRNG,DRD1,DRD2,DRD3,DRD4,DRD5,ENTHD1,HCN1,HCN2,HCN3,HCN4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR3A,HTR3B,HTR3C,HTR3D,HTR3E,HTR4,HTR5A,HTR6,HTR7,KCNA1,KCNA10,KCNA2,KCNA3,KCNA4,KCNA5,KCNA6,KCNA7,KCNAB3,KCNB1,KCNB2,KCNC3,KCNC4,KCND1,KCND2,KCND3,KCNH1,KCNH2,KCNH3,KCNH4,KCNH5,KCNH6,KCNH7,KCNH8,KCNQ1,KCNQ1DN,KCNQ1OT1,KCNQ2,KCNQ3,KCNQ4,KCNQ5,SCN1A,SCN2A,SCN3A,SCN5A,SCN8A,SCN9A,defaultmode,emotions,eyemovements,face,fear,food,hearing,heartrate,imagery,language,memory,movement,navigation,pain,planning,pleasant,reading,reward,sleep,sound,spatial,tapping,theorymind,touch,vision
-16.3664843232628,51.268395661496896,-21.2497991980271,4053,AOrG,12.0,-0.6133555555555557,-0.8755000000000001,-0.2841833333333333,-0.6503583333333334,-0.22466666666666665,-0.23568333333333336,-0.37796060606060605,0.03535555555555556,-0.24585555555555558,-0.17935,0.013588888888888909,-0.2263222222222222,-0.033733333333333365,-0.10229999999999999,0.12494444444444446,0.37190000000000006,0.23154444444444444,-0.20219166666666666,-0.15743333333333334,-0.5241612403100775,-0.05448333333333332,-0.25373333333333337,-0.43615555555555546,-0.2328111111111111,-0.5918,-1.2099833333333334,-0.5335333333333334,-0.61985,-0.6232777777777778,-0.3542666666666667,-0.4028333333333333,-0.5997,0.2792666666666667,0.5785833333333333,-0.3046111111111111,-0.7608466666666667,-0.2485952380952381,-0.17014358974358976,0.32826666666666665,0.17148888888888889,-0.003083333333333327,0.47282666666666673,0.17626666666666668,-0.22728039215686277,0.19529333333333332,-0.08518888888888891,0.07611111111111113,0.3142333333333333,0.5020333333333333,0.04553333333333332,0.11886666666666668,0.28957777777777777,0.15663333333333332,-0.3087333333333333,0.4861222222222222,0.5506666666666667,0.8506222222222223,0.8421047619047619,1.0157413333333336,0.7850086021505377,1.6123791666666667,0.7622333333333334,0.523511111111111,0.5044833333333334,0.40935555555555553,0.3936,-0.04898888888888889,0.5209083333333334,0.5465166666666667,0.13725833333333334,-0.01273333333333334,-0.19135555555555553,-0.28428888888888887,0.012183333333333343,0.013433333333333361,-0.07579999999999999,-0.8930111111111111,-0.11096666666666666,-0.2991,-0.0541888888888889,0.16775555555555555,0.3764555555555556,-0.030700000000000015,-0.6481,0.03164444444444444,0.5047833333333334,0.00877777777777781,0.276425,0.578525,0.6609694444444445,-0.013749999999999965,0.23033333333333336,0.2665222222222222,-0.42664444444444444,0.06700909090909091,0.02621333333333331,0.43625555555555556,0.17105555555555552,-0.0026999999999999663,0.16222222222222224,-0.25733333333333336,-0.8212,-0.5880333333333333,-0.9699416666666667,-0.7606222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.1916705145977,55.1970618141778,-21.2720246505391,4053,AOrG,12.0,-0.06066666666666667,-1.29035,-0.23754999999999998,-0.826525,0.3829,0.09162499999999996,-0.0012727272727272435,0.3007,0.2898,0.7133499999999999,0.8773333333333334,0.028266666666666662,0.14229999999999998,-0.5038,-0.45906666666666673,0.3118,-0.08676666666666666,0.1094,0.057899999999999986,-0.4287651162790698,0.06964999999999999,0.42796666666666666,-0.09856666666666665,-0.16161666666666663,-0.77505,-0.6873,-1.12505,-0.70935,0.22446666666666668,-0.366975,-0.1934,-0.5975166666666667,0.21185000000000004,0.7454000000000001,-0.7849,-0.47128,-0.4511142857142857,-0.2073846153846154,0.049799999999999955,0.17526666666666665,0.4996,0.45127000000000017,0.31825000000000003,0.1043941176470588,-0.6450399999999998,0.14693333333333333,-1.0059666666666667,-0.09036666666666666,0.5321,0.19656666666666667,0.5267333333333334,0.4605666666666666,0.25999999999999995,0.548125,0.1633666666666667,1.3919000000000001,1.1591333333333333,1.0975571428571427,1.117072,1.0371774193548389,1.3383249999999998,0.8516,0.18519999999999995,0.1396,0.4641333333333333,-0.00733333333333334,0.6137666666666667,0.19937500000000005,0.9269499999999999,0.415725,0.11924999999999998,0.5570333333333334,-0.38053333333333333,-0.013000000000000012,-0.35946666666666666,0.12323333333333332,-0.8049333333333334,-0.44385,-0.88165,-0.6745666666666666,0.12143333333333335,0.056066666666666674,-0.012149999999999994,-0.40365,0.6720333333333333,-0.03705,-0.032900000000000006,0.265025,0.87245,0.7305166666666668,-0.51375,0.5532666666666667,-0.06516666666666666,0.37333333333333335,-0.27605454545454544,-0.5536800000000001,-0.4633,-0.6225333333333333,-0.6308666666666667,-0.6742333333333334,-0.53845,-0.5398,-0.8686333333333334,-1.042,-0.6935666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.987419754877802,50.9839882850747,-15.396250150773804,4053,AOrG,12.0,-0.11010000000000002,-0.825,0.04101,-0.3934349999999999,-0.059179999999999996,-0.04698500000000001,-0.15908272727272732,0.13577333333333336,0.1952066666666667,-0.031530000000000016,0.1806,-0.1440533333333333,0.16293333333333332,0.1881,0.3414533333333333,0.255415,-0.09196000000000001,-0.23933,-0.11666666666666667,-0.4293423255813953,-0.07730000000000001,0.033586666666666654,-0.05966666666666668,-0.19247333333333333,-0.58846,-0.72977,-0.6620900000000001,-0.39633,-0.44421333333333335,-0.018199999999999973,-0.32078,-0.5428,0.26767,0.06355999999999998,-0.36806,-0.558484,-0.3257085714285714,-0.18155538461538462,0.29203999999999997,0.16671999999999998,0.23189,0.554748,-0.28001,0.02255058823529413,0.29574,0.07536666666666667,0.11085999999999996,0.15277333333333337,0.5935533333333334,0.09352666666666665,0.14578666666666668,0.2465733333333333,0.18095999999999998,0.12721000000000002,0.5217333333333334,0.6312,0.9258866666666666,0.856442857142857,1.02074,0.9877999999999998,1.3085125,0.6805333333333333,0.4075533333333333,0.46079,0.5531933333333333,0.2514866666666667,0.08221333333333333,0.4606,0.50589,0.24099000000000004,-0.09251333333333334,-0.024719999999999985,0.03835333333333334,0.028900000000000016,0.14977333333333334,-0.06383333333333333,-0.6493933333333334,-0.062270000000000006,-0.11366000000000001,0.25422666666666666,-0.0034333333333333217,-0.09263333333333332,0.024390000000000002,-0.15833000000000003,0.3207933333333333,0.41077,0.09598000000000001,0.40277499999999994,0.6392100000000001,0.5978616666666667,-0.031430000000000013,0.22778,0.25603333333333333,-0.41189333333333333,-0.3116836363636364,-0.27904399999999996,-0.09392666666666667,-0.16503333333333334,0.01849333333333336,-0.2882266666666667,-0.41048,-0.39844,-0.6684066666666666,-0.610885,-0.5417799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271289587020874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.291852359471,46.75633038044471,-14.5100357863802,4053,AOrG,12.0,-0.06628095238095238,-0.6361357142857144,-0.03846428571428573,-0.3842285714285714,-0.14284761904761906,-0.05456071428571428,-0.12546168831168833,0.23760476190476193,0.27630000000000005,-0.010871428571428572,0.34189047619047613,-0.008800000000000011,0.09803333333333332,0.08421428571428569,0.11897619047619047,0.09255,-0.10130952380952382,-0.18295,-0.12221904761904764,-0.4831910299003322,-0.19672142857142857,0.14275714285714286,-0.11339523809523808,-0.20085714285714285,-0.49082142857142863,-0.6476428571428573,-0.7887214285714286,-0.4209285714285715,-0.315752380952381,-0.10554285714285713,-0.09319999999999998,-0.4968857142857143,0.26579285714285716,-0.027664285714285728,-0.2277476190476191,-0.5507657142857143,-0.3735755102040817,-0.2964901098901099,0.22034285714285712,0.13965714285714284,0.31103571428571425,0.4839314285714285,-0.0879357142857143,-0.022170588235294116,0.23021142857142854,0.01859523809523809,-0.02047619047619049,0.159752380952381,0.6713333333333333,0.18916190476190473,0.1398095238095238,0.3263,0.2576428571428572,0.17681428571428573,0.5369285714285714,0.6002857142857143,0.8820571428571429,0.8609265306122449,1.046757142857143,0.9874963133640552,1.2089874999999999,0.7143095238095238,0.4627476190476191,0.34082857142857137,0.5943619047619048,0.3184714285714286,0.19432857142857143,0.4171964285714286,0.5898785714285716,0.2733607142857143,-0.053300000000000014,0.0893047619047619,0.04739999999999999,0.0633857142857143,0.19057619047619048,-0.0350095238095238,-0.4684904761904761,0.0219,-0.1543857142857143,0.12602380952380948,-0.09514285714285713,-0.1505238095238095,0.09414999999999998,0.07351428571428571,0.38773809523809527,0.46687142857142855,0.0740952380952381,0.35308928571428577,0.6536821428571429,0.5497607142857143,-0.07947142857142861,0.22389047619047617,0.2168857142857143,-0.2860714285714286,-0.2075844155844156,-0.2661799999999999,-0.014100000000000012,0.12337619047619046,-0.20075238095238093,-0.3431857142857143,-0.29884285714285713,-0.34773571428571426,-0.6293523809523809,-0.5977428571428572,-0.5438761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47110533714294434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02245941571891308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.809894680861799,61.301069018252704,4.11923769911022,4888,FP,4.0,-0.3746333333333333,-0.3795,-0.07174999999999998,-0.9221000000000001,0.04463333333333333,-0.08945000000000003,-0.2807090909090909,0.4572333333333333,-0.23776666666666665,-0.021175000000000038,0.8513000000000001,0.5045000000000001,0.39870000000000005,0.44125000000000003,0.085,0.040275000000000005,-0.3628,-0.050075000000000036,0.05013333333333336,-0.6910255813953491,-0.39790000000000003,-0.16223333333333337,-0.17200000000000001,0.45091666666666663,0.056100000000000004,-0.9795499999999999,-0.75905,-0.5475,-0.03163333333333337,-0.0683,-0.03864999999999996,-0.2919833333333333,0.26355,-0.20415,-0.4930333333333334,-0.49033999999999994,-0.6178285714285714,-0.6254923076923078,0.06409999999999999,-0.09400000000000001,-0.0626000000000001,0.09142999999999998,-0.048799999999999996,-0.37117647058823533,-0.047739999999999984,0.09286666666666665,-0.05806666666666671,0.2610666666666667,0.6596666666666667,0.19733333333333336,0.10339999999999999,0.5095,0.2973333333333333,0.145075,1.0305666666666669,0.6352500000000001,0.9954666666666666,0.9346428571428572,0.977732,0.9160161290322583,1.4486124999999999,0.9241999999999999,0.4768333333333333,0.4404,0.6863666666666667,0.31793333333333335,0.6330999999999999,0.7636249999999999,0.97275,0.293225,0.2683333333333333,0.03043333333333333,-0.6695000000000001,0.02975,0.4481,0.1799333333333333,-0.5968,-0.2143,0.040450000000000014,0.12793333333333332,-0.2358,-0.3757333333333333,-0.08065,-0.19165000000000001,0.33993333333333337,0.47915,0.16483333333333336,0.059275000000000015,0.7394499999999999,0.5503250000000001,-0.5256000000000001,0.21756666666666669,0.40886666666666666,-0.1586,-0.2234636363636364,-0.42275999999999997,-0.3629,-0.023799999999999988,0.18683333333333332,-0.1651,-0.3165,-0.22159999999999996,-0.6221,-0.8449,-0.5968333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.83680617227838,61.2162232118972,-21.714255384795397,4888,FP,4.0,-0.1829333333333334,-0.75995,0.08274999999999999,-0.434075,-0.31329999999999997,0.1376,0.2638136363636363,0.33613333333333334,0.7682666666666668,-0.24070000000000005,0.04523333333333331,0.11159999999999999,-0.2792666666666666,-0.1467,-0.28576666666666667,0.0030000000000000027,0.19179999999999997,0.11407500000000001,0.05243333333333333,-0.46255581395348855,-0.30715000000000003,0.4042666666666667,0.006699999999999984,-0.17465,-0.8077,0.28015,0.25015,-0.021299999999999996,0.18000000000000002,-0.6590750000000001,-0.8348500000000001,-0.1145,0.32665,0.9037,0.6467999999999999,-0.5894199999999999,-0.45259999999999995,-0.4456923076923077,0.7870999999999999,0.8645333333333333,0.6630999999999999,0.55866,0.6668,-0.299464705882353,-0.40271999999999997,0.644,0.3138333333333333,0.5026999999999999,1.0354666666666665,0.7563333333333334,0.47866666666666663,0.4040000000000001,0.5726,0.6322749999999999,0.7195666666666667,1.41315,1.0884666666666665,0.8258857142857142,1.2442520000000001,1.1056096774193547,1.3610375,0.6569333333333333,0.26563333333333333,-0.07984999999999998,0.664,0.8773333333333332,0.7899666666666666,0.03620000000000001,0.71695,0.431925,-0.0907,0.20619999999999997,0.399,0.42135,-0.5741333333333333,0.06290000000000001,-0.7328333333333333,0.12195000000000003,-0.9008499999999999,0.0648,1.5441333333333331,1.3675,-0.23939999999999997,0.42115,0.6760999999999999,0.8220000000000001,-0.2953,-0.13259999999999997,0.7161500000000001,0.6647666666666666,-0.05135000000000001,0.6042000000000001,1.0802666666666667,0.3642,-0.3952727272727273,0.006459999999999999,0.11476666666666661,0.4336,-0.2185,-0.37766666666666665,-0.85075,-0.002600000000000005,-0.7685666666666666,-0.6815749999999999,-0.4975333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.714971292706268,34.3381155948341,-21.046708059127198,4047,GRe,71.0,0.057127777777777784,-0.5979666666666666,0.031233333333333353,-0.3004166666666667,-0.2992277777777778,-0.4440916666666667,-0.32190227272727273,0.03235,-0.10243333333333332,0.2074291666666667,0.2125111111111111,0.1852222222222222,0.22847222222222227,0.4074333333333333,0.4049055555555556,0.13856666666666664,0.04682222222222223,-0.016012499999999995,0.09396111111111109,-0.3473581395348837,0.09713333333333334,0.22577777777777777,0.08114999999999999,-0.2249777777777778,-0.4003916666666667,-0.7370583333333333,-0.2715416666666666,-0.319275,-0.3159,-0.3847541666666667,-0.31445,-0.13269444444444448,0.3235666666666667,-0.04189166666666667,0.10511666666666665,-0.38434999999999997,-0.2381833333333333,-0.17710512820512822,0.10756666666666666,0.1366277777777778,0.34229166666666666,0.4549975,0.08838333333333336,0.24070098039215684,0.36519333333333326,0.08319444444444445,-0.009238888888888908,0.2556888888888889,0.4144277777777778,0.2074277777777778,0.09831666666666668,0.5046,0.33793888888888884,-0.07131666666666668,0.5429611111111111,0.3938083333333333,0.8701166666666668,0.8475119047619049,1.084208,0.7263870967741936,1.3446416666666667,0.7181611111111111,0.5582444444444444,0.7051,0.5818,0.32510000000000006,0.3104944444444444,0.4285375,0.6278750000000001,0.227075,0.24678055555555556,-0.022416666666666654,-0.07113333333333334,0.26848333333333335,0.0367888888888889,0.05366666666666666,-0.3238444444444444,-0.02534166666666667,0.09139166666666666,-0.1798666666666667,0.0861111111111111,-0.1789277777777778,0.3530333333333333,-0.10414166666666665,0.18494444444444444,0.4117916666666666,0.11243333333333333,0.17966666666666664,0.6429791666666667,0.6034499999999999,0.6309583333333333,0.30821111111111116,0.13802222222222219,-0.22338333333333335,0.009728787878787884,-0.12881999999999996,0.29706666666666665,-0.10401111111111112,-0.11188888888888888,-0.42051666666666665,-0.30511666666666665,-0.3559583333333333,-0.6625444444444445,-0.5830416666666667,-0.5699666666666666,0.0,0.0,0.0,0.0,1.940891146659851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-12.9034317924075,20.7176615365588,-18.5775984502205,4047,GRe,71.0,0.004699999999999993,-0.37040999999999996,0.03341000000000001,-0.41006,-0.19764666666666666,-0.30612,-0.2639372727272727,0.03190666666666666,0.10585333333333335,0.01954499999999997,0.35717999999999994,0.11755999999999997,0.16225333333333333,0.6602599999999998,0.18253333333333333,-0.06073500000000002,-0.05854666666666666,0.08415500000000001,0.08555333333333333,-0.2817506976744186,0.07612,0.37988666666666665,0.023459999999999995,-0.16039000000000003,-0.16345,-0.5569599999999999,-0.42996,-0.03177,-0.1994,-0.263765,-0.21255999999999994,-0.08800666666666673,0.30141999999999997,-0.10213999999999998,0.15560666666666667,-0.543836,-0.26798285714285713,-0.14570153846153847,0.031599999999999996,0.18731333333333336,0.13121,0.513255,0.20872000000000002,0.17590235294117645,0.403076,0.17412666666666668,0.17310666666666663,0.1799,0.5963133333333334,0.61974,0.10490666666666666,0.3474933333333333,0.30274,-0.13330000000000003,0.7472399999999999,0.55903,0.9353933333333334,0.8236257142857142,1.0739032,0.8176393548387099,1.21846,0.6238466666666667,0.4278066666666668,0.58744,0.6224133333333333,0.38284666666666667,0.2911533333333334,0.45808499999999996,0.59409,0.22508,0.13494999999999996,-0.13862666666666668,-0.09595333333333333,0.11138999999999999,-0.09344666666666668,-0.04052666666666666,-0.5440133333333332,-0.26408,0.041389999999999996,-0.04382000000000001,0.16442666666666667,-0.003126666666666655,-0.004300000000000026,-0.08463999999999997,0.0947,0.35419,0.02899333333333335,0.20674,0.6514300000000001,0.48675666666666667,0.6810099999999999,0.20991333333333334,0.18706,-0.05291999999999999,-0.18450727272727271,-0.058752000000000006,0.03471999999999997,0.08949333333333334,-0.09635999999999997,-0.27292,-0.19942,-0.36534,-0.7150799999999999,-0.53887,-0.6020199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.6257248487061915,44.095242769291,-26.000110663668103,4047,GRe,71.0,-0.11792499999999999,-0.8634875,-0.12929999999999997,-0.561775,-0.104825,0.16836249999999997,-0.15501249999999997,0.05471666666666666,0.011408333333333354,0.06521250000000003,0.079175,-0.000733333333333315,0.02141666666666668,0.32686249999999994,0.3687416666666667,0.33603125,-0.2683,-0.1101375,-0.14504166666666668,-0.4723203488372093,-0.2843875,0.26995,-0.018341666666666638,-0.00036666666666668526,-0.4980875,-0.904325,-0.6602875,-0.15376249999999997,-0.25930833333333336,-0.3823,-0.19113750000000002,-0.18198750000000002,0.31365,0.37655,0.03948333333333333,-0.5716549999999999,-0.5305964285714285,-0.4098057692307693,0.1696375,0.09244166666666669,0.10928750000000002,0.3696475,0.2188625,-0.11636323529411763,0.439665,-0.020675000000000006,0.13289166666666669,0.2564416666666666,0.665675,0.2787333333333333,0.18184166666666668,0.35175,0.3016333333333333,-0.01901250000000001,0.5893833333333334,0.8031874999999999,1.0035416666666668,0.9357214285714286,1.051968,0.8090120967741936,1.629034375,0.7353833333333333,0.47355,0.549275,0.5384083333333333,0.25425833333333336,0.389575,0.555825,0.6591125,0.1920625,-0.012737500000000027,-0.04810833333333333,-0.06797499999999998,-0.006499999999999992,0.41844166666666666,0.018325000000000004,-0.2922916666666666,0.1013,0.06416249999999998,0.09179166666666666,0.38280000000000003,-0.21346666666666664,0.1744375,-0.24445,0.27070833333333333,0.6150875,0.3068333333333333,0.4559625,0.7131875000000001,0.62843125,-0.3037875,0.210975,0.271475,-0.13769166666666666,-0.21508409090909086,-0.23817999999999992,0.03576666666666664,0.5837500000000001,-0.1523,0.2694083333333333,0.08131249999999998,-0.433175,-0.5637083333333333,-0.6091875,-0.4490166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949140965938568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.58832498589313,52.4937416862899,-21.392955138067396,4047,GRe,71.0,0.33118,-0.9788300000000001,-0.1839,-0.511985,-0.1409333333333333,0.06531499999999998,-0.10724818181818181,0.02468666666666667,0.13178,0.006640000000000007,0.06779333333333334,-0.03463999999999998,-0.23454666666666668,0.11221999999999999,0.2625666666666667,0.23764000000000002,-0.15276666666666666,-0.07307,-0.1493666666666667,-0.4379855813953489,-0.22108999999999995,0.2981533333333333,-0.06162666666666663,-0.062340000000000007,-0.44462,-0.9013199999999999,-0.6025100000000001,-0.23383000000000004,-0.35722,-0.57033,-0.32696000000000003,-0.1643666666666667,0.32681000000000004,0.76476,-0.03263333333333333,-0.6289480000000001,-0.4906114285714286,-0.29812307692307694,0.18339000000000003,0.17030666666666666,0.10357000000000002,0.448118,0.4546900000000001,-0.13892235294117647,0.41617999999999994,0.02984666666666667,0.46876666666666666,0.3517933333333333,0.6572133333333333,0.24574,0.20795333333333335,0.3475933333333333,0.37456666666666666,0.07712,0.5381333333333334,0.82678,0.9969466666666665,0.9329885714285714,1.0976928000000001,0.7755361290322581,1.6315300000000001,0.6977266666666667,0.5243333333333333,0.42539999999999994,0.5401733333333334,0.24762,0.2633933333333333,0.5363,0.61308,0.192795,-0.04863000000000001,0.011340000000000006,0.0008600000000000052,-0.04031000000000001,0.20587999999999998,-0.006593333333333324,-0.32141999999999993,0.029589999999999988,-0.02523000000000001,-0.0075866666666666634,0.33182666666666666,0.041413333333333344,0.04131999999999999,-0.44438000000000005,0.29723333333333335,0.5946300000000001,0.27947333333333335,0.36798000000000003,0.71235,0.6939983333333333,-0.24609,0.29883333333333334,0.32977999999999996,-0.050906666666666656,-0.22762363636363636,-0.273232,-0.12714000000000003,0.59354,-0.13209999999999997,0.16330666666666668,-0.05603,-0.35609,-0.5523200000000001,-0.5509350000000001,-0.4658733333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
